Datum,Gemischtwarenladen,Feiertag,Sonderaktionen,Kundenfrequenz,Beleggröße,Produktverkäufe
29/04/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
30/04/2018,2,NEIN,NEIN,1839,17.75 €,"32,646.67 €"
01/05/2018,2,JA,JA,0,0.00 €,0.00 €
02/05/2018,2,NEIN,NEIN,1154,23.93 €,"27,616.33 €"
03/05/2018,2,NEIN,NEIN,1374,22.77 €,"31,277.53 €"
04/05/2018,2,NEIN,NEIN,2891,25.03 €,"72,352.86 €"
05/05/2018,2,NEIN,NEIN,1735,34.78 €,"60,331.55 €"
06/05/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
07/05/2018,2,NEIN,NEIN,2459,19.35 €,"47,573.78 €"
08/05/2018,2,NEIN,NEIN,1447,23.53 €,"34,050.19 €"
09/05/2018,2,NEIN,NEIN,1765,23.36 €,"41,230.66 €"
10/05/2018,2,JA,JA,0,0.00 €,0.00 €
11/05/2018,2,NEIN,NEIN,2660,22.25 €,"59,187.78 €"
12/05/2018,2,NEIN,NEIN,2653,25.47 €,"67,558.08 €"
13/05/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
14/05/2018,2,NEIN,NEIN,1200,28.64 €,"34,353.07 €"
15/05/2018,2,NEIN,NEIN,1610,21.15 €,"34,043.02 €"
16/05/2018,2,NEIN,NEIN,929,25.69 €,"23,875.18 €"
17/05/2018,2,NEIN,NEIN,1018,19.97 €,"20,333.75 €"
18/05/2018,2,NEIN,NEIN,2712,29.57 €,"80,168.61 €"
19/05/2018,2,NEIN,NEIN,2819,16.70 €,"47,074.22 €"
20/05/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
21/05/2018,2,JA,JA,0,0.00 €,0.00 €
22/05/2018,2,NEIN,JA,2531,21.62 €,"54,714.14 €"
23/05/2018,2,NEIN,JA,1563,23.94 €,"37,428.92 €"
24/05/2018,2,NEIN,JA,2112,18.34 €,"38,737.68 €"
25/05/2018,2,NEIN,JA,2639,27.65 €,"72,970.99 €"
26/05/2018,2,NEIN,NEIN,2339,25.92 €,"60,627.89 €"
27/05/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
28/05/2018,2,NEIN,NEIN,1602,26.04 €,"41,700.26 €"
29/05/2018,2,NEIN,NEIN,1388,27.92 €,"38,748.66 €"
30/05/2018,2,NEIN,NEIN,1602,19.58 €,"31,358.42 €"
31/05/2018,2,JA,JA,0,0.00 €,0.00 €
01/06/2018,2,NEIN,NEIN,2023,23.81 €,"48,164.62 €"
02/06/2018,2,NEIN,NEIN,2952,22.17 €,"65,434.09 €"
03/06/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
04/06/2018,2,NEIN,NEIN,1878,18.62 €,"34,960.12 €"
05/06/2018,2,NEIN,NEIN,1349,19.99 €,"26,963.85 €"
06/06/2018,2,NEIN,NEIN,1741,18.91 €,"32,933.35 €"
07/06/2018,2,NEIN,NEIN,1176,24.12 €,"28,361.54 €"
08/06/2018,2,NEIN,NEIN,3341,19.87 €,"66,397.99 €"
09/06/2018,2,NEIN,NEIN,2256,30.67 €,"69,190.36 €"
10/06/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
11/06/2018,2,NEIN,NEIN,1472,17.71 €,"26,071.55 €"
12/06/2018,2,NEIN,NEIN,1328,25.89 €,"34,380.14 €"
13/06/2018,2,NEIN,NEIN,1043,22.71 €,"23,675.59 €"
14/06/2018,2,NEIN,NEIN,1021,21.04 €,"21,478.28 €"
15/06/2018,2,NEIN,NEIN,2341,25.83 €,"60,448.15 €"
16/06/2018,2,NEIN,NEIN,2540,23.07 €,"58,596.39 €"
17/06/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
18/06/2018,2,NEIN,NEIN,1048,25.74 €,"26,974.35 €"
19/06/2018,2,NEIN,NEIN,1599,20.95 €,"33,507.66 €"
20/06/2018,2,NEIN,NEIN,2041,15.08 €,"30,779.94 €"
21/06/2018,2,NEIN,NEIN,1172,18.91 €,"22,156.55 €"
22/06/2018,2,NEIN,NEIN,2688,22.54 €,"60,583.75 €"
23/06/2018,2,NEIN,NEIN,2787,20.42 €,"56,899.57 €"
24/06/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
25/06/2018,2,NEIN,NEIN,1381,29.44 €,"40,644.39 €"
26/06/2018,2,NEIN,NEIN,1223,21.05 €,"25,749.62 €"
27/06/2018,2,NEIN,NEIN,827,23.56 €,"19,472.50 €"
28/06/2018,2,NEIN,NEIN,973,24.09 €,"23,435.41 €"
29/06/2018,2,NEIN,NEIN,1850,30.18 €,"55,815.23 €"
30/06/2018,2,NEIN,NEIN,2530,23.16 €,"58,580.05 €"
01/07/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
02/07/2018,2,NEIN,NEIN,1913,17.79 €,"34,034.44 €"
03/07/2018,2,NEIN,NEIN,901,31.38 €,"28,266.69 €"
04/07/2018,2,NEIN,NEIN,1221,22.04 €,"26,921.93 €"
05/07/2018,2,NEIN,NEIN,1213,25.81 €,"31,309.45 €"
06/07/2018,2,NEIN,NEIN,2304,24.42 €,"56,278.99 €"
07/07/2018,2,NEIN,NEIN,2920,22.65 €,"66,157.46 €"
08/07/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
09/07/2018,2,NEIN,NEIN,1131,29.81 €,"33,713.52 €"
10/07/2018,2,NEIN,NEIN,1514,17.59 €,"26,638.78 €"
11/07/2018,2,NEIN,NEIN,801,24.02 €,"19,231.14 €"
12/07/2018,2,NEIN,NEIN,1402,18.10 €,"25,379.85 €"
13/07/2018,2,NEIN,NEIN,2724,22.21 €,"60,498.03 €"
14/07/2018,2,NEIN,NEIN,1996,27.93 €,"55,751.33 €"
15/07/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
16/07/2018,2,NEIN,JA,2609,21.04 €,"54,898.06 €"
17/07/2018,2,NEIN,JA,2401,22.64 €,"54,356.80 €"
18/07/2018,2,NEIN,JA,2355,23.99 €,"56,494.03 €"
19/07/2018,2,NEIN,JA,2058,18.44 €,"37,947.69 €"
20/07/2018,2,NEIN,JA,4119,21.76 €,"89,640.02 €"
21/07/2018,2,NEIN,JA,5521,18.57 €,"102,531.26 €"
22/07/2018,2,NEIN,JA,0,0.00 €,0.00 €
23/07/2018,2,NEIN,JA,2068,30.24 €,"62,552.40 €"
24/07/2018,2,NEIN,JA,1694,30.02 €,"50,850.40 €"
25/07/2018,2,NEIN,JA,1195,27.32 €,"32,640.89 €"
26/07/2018,2,NEIN,JA,1465,20.68 €,"30,309.81 €"
27/07/2018,2,NEIN,JA,4511,22.21 €,"100,178.92 €"
28/07/2018,2,NEIN,JA,2987,27.69 €,"82,720.91 €"
29/07/2018,2,NEIN,JA,0,0.00 €,0.00 €
30/07/2018,2,NEIN,JA,1751,25.51 €,"44,675.44 €"
31/07/2018,2,NEIN,JA,1446,28.73 €,"41,539.18 €"
01/08/2018,2,NEIN,JA,1840,23.76 €,"43,720.79 €"
02/08/2018,2,NEIN,JA,1545,23.35 €,"36,083.71 €"
03/08/2018,2,NEIN,JA,4348,22.42 €,"97,485.59 €"
04/08/2018,2,NEIN,JA,4678,22.73 €,"106,341.64 €"
05/08/2018,2,NEIN,JA,0,0.00 €,0.00 €
06/08/2018,2,NEIN,JA,2094,23.57 €,"49,363.77 €"
07/08/2018,2,NEIN,JA,2030,28.35 €,"57,559.03 €"
08/08/2018,2,NEIN,JA,1496,27.60 €,"41,290.96 €"
09/08/2018,2,NEIN,JA,1538,27.69 €,"42,586.19 €"
10/08/2018,2,NEIN,JA,5333,22.31 €,"118,976.78 €"
11/08/2018,2,NEIN,JA,4920,23.51 €,"115,670.93 €"
12/08/2018,2,NEIN,JA,0,0.00 €,0.00 €
13/08/2018,2,NEIN,JA,2532,17.36 €,"43,951.46 €"
14/08/2018,2,NEIN,JA,2011,23.28 €,"46,815.75 €"
15/08/2018,2,NEIN,JA,1888,27.71 €,"52,333.96 €"
16/08/2018,2,NEIN,JA,1189,26.36 €,"31,344.00 €"
17/08/2018,2,NEIN,JA,2948,24.71 €,"72,862.48 €"
18/08/2018,2,NEIN,JA,4402,21.89 €,"96,360.09 €"
19/08/2018,2,NEIN,JA,0,0.00 €,0.00 €
20/08/2018,2,NEIN,JA,2107,28.13 €,"59,264.97 €"
21/08/2018,2,NEIN,JA,3581,18.04 €,"64,591.78 €"
22/08/2018,2,NEIN,JA,1634,31.44 €,"51,384.19 €"
23/08/2018,2,NEIN,JA,998,27.67 €,"27,613.70 €"
24/08/2018,2,NEIN,JA,3298,26.89 €,"88,692.94 €"
25/08/2018,2,NEIN,JA,3382,29.98 €,"101,371.05 €"
26/08/2018,2,NEIN,JA,0,0.00 €,0.00 €
27/08/2018,2,NEIN,JA,1915,25.99 €,"49,764.50 €"
28/08/2018,2,NEIN,JA,1461,25.78 €,"37,669.46 €"
29/08/2018,2,NEIN,NEIN,1629,20.40 €,"33,234.07 €"
30/08/2018,2,NEIN,NEIN,1124,18.13 €,"20,386.05 €"
31/08/2018,2,NEIN,NEIN,3143,22.29 €,"70,055.92 €"
01/09/2018,2,NEIN,NEIN,3256,21.39 €,"69,639.44 €"
02/09/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
03/09/2018,2,NEIN,NEIN,1188,26.46 €,"31,423.00 €"
04/09/2018,2,NEIN,NEIN,1053,27.09 €,"28,509.92 €"
05/09/2018,2,NEIN,NEIN,1161,19.39 €,"22,507.28 €"
06/09/2018,2,NEIN,NEIN,1101,23.83 €,"26,244.48 €"
07/09/2018,2,NEIN,NEIN,2451,22.10 €,"54,160.43 €"
08/09/2018,2,NEIN,NEIN,2206,29.23 €,"64,471.74 €"
09/09/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
10/09/2018,2,NEIN,NEIN,1770,22.80 €,"40,365.84 €"
11/09/2018,2,NEIN,NEIN,1088,26.54 €,"28,871.77 €"
12/09/2018,2,NEIN,NEIN,1557,23.60 €,"36,752.10 €"
13/09/2018,2,NEIN,NEIN,701,26.17 €,"18,332.06 €"
14/09/2018,2,NEIN,NEIN,2428,26.85 €,"65,194.26 €"
15/09/2018,2,NEIN,NEIN,2903,21.51 €,"62,444.27 €"
16/09/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
17/09/2018,2,NEIN,NEIN,1071,29.88 €,"32,006.09 €"
18/09/2018,2,NEIN,NEIN,1430,18.87 €,"26,987.04 €"
19/09/2018,2,NEIN,NEIN,853,25.30 €,"21,587.67 €"
20/09/2018,2,NEIN,NEIN,1242,23.40 €,"29,064.10 €"
21/09/2018,2,NEIN,NEIN,2897,22.88 €,"66,302.60 €"
22/09/2018,2,NEIN,NEIN,2829,25.20 €,"71,280.88 €"
23/09/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
24/09/2018,2,NEIN,NEIN,1021,23.06 €,"23,539.81 €"
25/09/2018,2,NEIN,NEIN,1031,31.94 €,"32,918.05 €"
26/09/2018,2,NEIN,NEIN,1095,34.25 €,"37,516.34 €"
27/09/2018,2,NEIN,NEIN,1552,21.35 €,"33,152.18 €"
28/09/2018,2,NEIN,NEIN,2755,22.65 €,"62,416.13 €"
29/09/2018,2,NEIN,NEIN,2121,28.89 €,"61,282.10 €"
30/09/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
01/10/2018,2,NEIN,NEIN,1161,29.53 €,"34,289.62 €"
02/10/2018,2,NEIN,NEIN,1223,25.03 €,"30,614.38 €"
03/10/2018,2,JA,JA,0,0.00 €,0.00 €
04/10/2018,2,NEIN,NEIN,1013,28.36 €,"28,721.47 €"
05/10/2018,2,NEIN,NEIN,2846,22.46 €,"63,919.89 €"
06/10/2018,2,NEIN,NEIN,2658,26.31 €,"69,954.60 €"
07/10/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
08/10/2018,2,NEIN,NEIN,1445,18.01 €,"26,033.00 €"
09/10/2018,2,NEIN,NEIN,1256,24.10 €,"30,286.46 €"
10/10/2018,2,NEIN,NEIN,1088,25.56 €,"27,819.24 €"
11/10/2018,2,NEIN,NEIN,1146,23.65 €,"27,112.65 €"
12/10/2018,2,NEIN,NEIN,2304,24.06 €,"55,432.93 €"
13/10/2018,2,NEIN,NEIN,3196,22.66 €,"72,421.57 €"
14/10/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
15/10/2018,2,NEIN,JA,1893,28.00 €,"53,006.81 €"
16/10/2018,2,NEIN,JA,1733,30.80 €,"53,371.70 €"
17/10/2018,2,NEIN,JA,1685,25.78 €,"43,445.43 €"
18/10/2018,2,NEIN,JA,1383,24.01 €,"33,200.98 €"
19/10/2018,2,NEIN,JA,3490,25.06 €,"87,450.43 €"
20/10/2018,2,NEIN,JA,3966,28.28 €,"112,133.09 €"
21/10/2018,2,NEIN,JA,0,0.00 €,0.00 €
22/10/2018,2,NEIN,JA,1686,22.51 €,"37,959.15 €"
23/10/2018,2,NEIN,JA,1995,24.10 €,"48,075.75 €"
24/10/2018,2,NEIN,JA,2364,20.96 €,"49,540.19 €"
25/10/2018,2,NEIN,JA,785,27.37 €,"21,496.98 €"
26/10/2018,2,NEIN,JA,2989,25.28 €,"75,557.96 €"
27/10/2018,2,NEIN,JA,4871,21.18 €,"103,149.32 €"
28/10/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
29/10/2018,2,NEIN,NEIN,1450,24.74 €,"35,874.38 €"
30/10/2018,2,NEIN,NEIN,1179,27.16 €,"32,020.95 €"
31/10/2018,2,NEIN,NEIN,949,31.22 €,"29,633.64 €"
01/11/2018,2,JA,JA,0,0.00 €,0.00 €
02/11/2018,2,NEIN,NEIN,1845,25.91 €,"47,820.87 €"
03/11/2018,2,NEIN,NEIN,3304,20.84 €,"68,853.45 €"
04/11/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
05/11/2018,2,NEIN,NEIN,1848,21.89 €,"40,443.50 €"
06/11/2018,2,NEIN,NEIN,1443,24.86 €,"35,878.08 €"
07/11/2018,2,NEIN,NEIN,1651,25.43 €,"41,994.87 €"
08/11/2018,2,NEIN,NEIN,1075,20.28 €,"21,800.28 €"
09/11/2018,2,NEIN,NEIN,2261,32.44 €,"73,350.10 €"
10/11/2018,2,NEIN,NEIN,2429,25.40 €,"61,698.53 €"
11/11/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
12/11/2018,2,NEIN,NEIN,1050,33.31 €,"34,973.19 €"
13/11/2018,2,NEIN,NEIN,1049,21.53 €,"22,572.31 €"
14/11/2018,2,NEIN,NEIN,1597,20.67 €,"33,010.75 €"
15/11/2018,2,NEIN,NEIN,767,24.87 €,"19,085.43 €"
16/11/2018,2,NEIN,NEIN,2122,25.88 €,"54,911.55 €"
17/11/2018,2,NEIN,NEIN,2567,22.31 €,"57,279.87 €"
18/11/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
19/11/2018,2,NEIN,NEIN,1292,30.38 €,"39,236.52 €"
20/11/2018,2,NEIN,NEIN,1701,19.21 €,"32,689.51 €"
21/11/2018,2,NEIN,NEIN,1305,26.84 €,"35,039.05 €"
22/11/2018,2,NEIN,NEIN,1287,26.92 €,"34,649.47 €"
23/11/2018,2,NEIN,NEIN,3277,22.08 €,"72,356.03 €"
24/11/2018,2,NEIN,NEIN,2796,24.98 €,"69,845.92 €"
25/11/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
26/11/2018,2,NEIN,NEIN,1435,19.90 €,"28,551.02 €"
27/11/2018,2,NEIN,NEIN,1150,20.66 €,"23,752.31 €"
28/11/2018,2,NEIN,NEIN,1228,21.36 €,"26,232.33 €"
29/11/2018,2,NEIN,NEIN,1344,23.19 €,"31,162.45 €"
30/11/2018,2,NEIN,NEIN,1874,28.38 €,"53,168.10 €"
01/12/2018,2,NEIN,NEIN,3954,19.30 €,"76,305.87 €"
02/12/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
03/12/2018,2,NEIN,NEIN,1366,22.32 €,"30,499.92 €"
04/12/2018,2,NEIN,NEIN,888,29.11 €,"25,854.96 €"
05/12/2018,2,NEIN,NEIN,939,24.84 €,"23,318.27 €"
06/12/2018,2,NEIN,NEIN,1292,19.98 €,"25,811.78 €"
07/12/2018,2,NEIN,NEIN,3900,19.12 €,"74,546.58 €"
08/12/2018,2,NEIN,NEIN,3108,19.92 €,"61,908.55 €"
09/12/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
10/12/2018,2,NEIN,NEIN,1752,22.00 €,"38,548.51 €"
11/12/2018,2,NEIN,NEIN,1936,19.77 €,"38,283.04 €"
12/12/2018,2,NEIN,NEIN,831,28.66 €,"23,818.42 €"
13/12/2018,2,NEIN,NEIN,1065,28.33 €,"30,171.55 €"
14/12/2018,2,NEIN,NEIN,2718,25.88 €,"70,321.28 €"
15/12/2018,2,NEIN,NEIN,2607,25.54 €,"66,593.33 €"
16/12/2018,2,NEIN,NEIN,0,0.00 €,0.00 €
17/12/2018,2,NEIN,NEIN,1499,23.77 €,"35,622.78 €"
18/12/2018,2,NEIN,NEIN,1498,20.65 €,"30,936.81 €"
19/12/2018,2,NEIN,NEIN,1083,27.28 €,"29,549.85 €"
20/12/2018,2,NEIN,NEIN,1807,21.16 €,"38,235.11 €"
21/12/2018,2,NEIN,JA,4934,20.25 €,"99,907.05 €"
22/12/2018,2,NEIN,JA,3440,29.20 €,"100,440.33 €"
23/12/2018,2,NEIN,JA,0,0.00 €,0.00 €
24/12/2018,2,NEIN,JA,2072,23.63 €,"48,947.82 €"
25/12/2018,2,JA,NEIN,0,0.00 €,0.00 €
26/12/2018,2,JA,NEIN,0,0.00 €,0.00 €
27/12/2018,2,NEIN,JA,1548,26.97 €,"41,757.20 €"
28/12/2018,2,NEIN,JA,3254,30.44 €,"99,057.83 €"
29/12/2018,2,NEIN,JA,4208,23.13 €,"97,361.76 €"
30/12/2018,2,NEIN,JA,0,0.00 €,0.00 €
31/12/2018,2,NEIN,JA,2747,21.84 €,"60,001.44 €"
01/01/2019,2,JA,NEIN,0,0.00 €,0.00 €
02/01/2019,2,NEIN,JA,1975,19.03 €,"37,592.93 €"
03/01/2019,2,NEIN,JA,2449,21.89 €,"53,610.48 €"
04/01/2019,2,NEIN,JA,4225,22.38 €,"94,557.11 €"
05/01/2019,2,NEIN,NEIN,2220,26.32 €,"58,432.16 €"
06/01/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
07/01/2019,2,NEIN,NEIN,1161,24.45 €,"28,392.00 €"
08/01/2019,2,NEIN,NEIN,1023,23.65 €,"24,203.95 €"
09/01/2019,2,NEIN,NEIN,1322,25.92 €,"34,255.96 €"
10/01/2019,2,NEIN,NEIN,801,32.71 €,"26,186.12 €"
11/01/2019,2,NEIN,NEIN,2483,26.64 €,"66,145.88 €"
12/01/2019,2,NEIN,NEIN,2645,24.31 €,"64,304.68 €"
13/01/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
14/01/2019,2,NEIN,NEIN,1309,23.93 €,"31,340.98 €"
15/01/2019,2,NEIN,NEIN,1470,22.75 €,"33,449.07 €"
16/01/2019,2,NEIN,NEIN,1342,20.44 €,"27,428.47 €"
17/01/2019,2,NEIN,NEIN,940,24.01 €,"22,575.67 €"
18/01/2019,2,NEIN,NEIN,3120,22.97 €,"71,647.88 €"
19/01/2019,2,NEIN,NEIN,2555,24.60 €,"62,869.04 €"
20/01/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
21/01/2019,2,NEIN,NEIN,1076,31.35 €,"33,730.38 €"
22/01/2019,2,NEIN,NEIN,1503,25.63 €,"38,529.23 €"
23/01/2019,2,NEIN,NEIN,1340,19.42 €,"26,016.96 €"
24/01/2019,2,NEIN,NEIN,916,21.87 €,"20,030.35 €"
25/01/2019,2,NEIN,NEIN,2550,25.30 €,"64,518.62 €"
26/01/2019,2,NEIN,NEIN,3140,16.43 €,"51,584.58 €"
27/01/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
28/01/2019,2,NEIN,NEIN,1044,33.64 €,"35,129.59 €"
29/01/2019,2,NEIN,NEIN,1693,20.29 €,"34,344.64 €"
30/01/2019,2,NEIN,NEIN,1074,30.18 €,"32,407.99 €"
31/01/2019,2,NEIN,NEIN,1218,23.52 €,"28,656.12 €"
01/02/2019,2,NEIN,NEIN,2255,26.34 €,"59,383.53 €"
02/02/2019,2,NEIN,NEIN,2280,30.61 €,"69,791.59 €"
03/02/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
04/02/2019,2,NEIN,NEIN,2385,14.50 €,"34,599.87 €"
05/02/2019,2,NEIN,NEIN,1349,22.22 €,"29,970.11 €"
06/02/2019,2,NEIN,NEIN,930,24.33 €,"22,612.00 €"
07/02/2019,2,NEIN,NEIN,897,25.03 €,"22,449.85 €"
08/02/2019,2,NEIN,NEIN,2438,20.26 €,"49,400.92 €"
09/02/2019,2,NEIN,NEIN,2295,29.10 €,"66,794.21 €"
10/02/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
11/02/2019,2,NEIN,NEIN,1241,26.36 €,"32,702.43 €"
12/02/2019,2,NEIN,NEIN,1259,26.67 €,"33,573.82 €"
13/02/2019,2,NEIN,NEIN,1172,31.92 €,"37,401.13 €"
14/02/2019,2,NEIN,NEIN,1416,19.82 €,"28,066.62 €"
15/02/2019,2,NEIN,NEIN,3291,19.76 €,"65,039.08 €"
16/02/2019,2,NEIN,NEIN,3851,20.74 €,"79,850.75 €"
17/02/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
18/02/2019,2,NEIN,NEIN,1720,22.02 €,"37,885.82 €"
19/02/2019,2,NEIN,NEIN,1418,24.50 €,"34,737.16 €"
20/02/2019,2,NEIN,NEIN,1481,18.53 €,"27,451.72 €"
21/02/2019,2,NEIN,NEIN,1310,25.86 €,"33,892.05 €"
22/02/2019,2,NEIN,NEIN,3787,15.38 €,"58,266.12 €"
23/02/2019,2,NEIN,NEIN,5213,16.33 €,"85,139.58 €"
24/02/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
25/02/2019,2,NEIN,NEIN,938,21.18 €,"19,861.87 €"
26/02/2019,2,NEIN,NEIN,1345,26.86 €,"36,142.70 €"
27/02/2019,2,NEIN,NEIN,1170,26.28 €,"30,756.62 €"
28/02/2019,2,NEIN,NEIN,885,20.60 €,"18,226.92 €"
01/03/2019,2,NEIN,NEIN,2532,24.52 €,"62,093.54 €"
02/03/2019,2,NEIN,NEIN,1908,31.81 €,"60,696.19 €"
03/03/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
04/03/2019,2,NEIN,NEIN,1708,25.97 €,"44,344.85 €"
05/03/2019,2,NEIN,NEIN,1377,22.12 €,"30,443.13 €"
06/03/2019,2,NEIN,NEIN,1042,26.59 €,"27,714.43 €"
07/03/2019,2,NEIN,NEIN,1341,19.12 €,"25,652.20 €"
08/03/2019,2,NEIN,NEIN,2193,25.15 €,"55,151.29 €"
09/03/2019,2,NEIN,NEIN,2770,19.68 €,"54,504.51 €"
10/03/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
11/03/2019,2,NEIN,NEIN,1648,24.18 €,"39,844.44 €"
12/03/2019,2,NEIN,NEIN,1243,26.45 €,"32,880.51 €"
13/03/2019,2,NEIN,NEIN,956,22.35 €,"21,372.65 €"
14/03/2019,2,NEIN,NEIN,1130,27.23 €,"30,774.71 €"
15/03/2019,2,NEIN,NEIN,2720,24.86 €,"67,643.63 €"
16/03/2019,2,NEIN,NEIN,2931,24.35 €,"71,368.99 €"
17/03/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
18/03/2019,2,NEIN,NEIN,1359,24.84 €,"33,756.00 €"
19/03/2019,2,NEIN,NEIN,1633,20.11 €,"32,837.74 €"
20/03/2019,2,NEIN,NEIN,1311,22.56 €,"29,575.55 €"
21/03/2019,2,NEIN,NEIN,1199,21.70 €,"26,008.95 €"
22/03/2019,2,NEIN,NEIN,2185,26.60 €,"58,121.19 €"
23/03/2019,2,NEIN,NEIN,2613,25.14 €,"65,702.20 €"
24/03/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
25/03/2019,2,NEIN,NEIN,1027,33.08 €,"33,978.86 €"
26/03/2019,2,NEIN,NEIN,1098,23.21 €,"25,479.00 €"
27/03/2019,2,NEIN,NEIN,1156,24.80 €,"28,683.86 €"
28/03/2019,2,NEIN,NEIN,1339,21.52 €,"28,816.83 €"
29/03/2019,2,NEIN,NEIN,3750,16.08 €,"60,276.64 €"
30/03/2019,2,NEIN,NEIN,2321,26.92 €,"62,468.49 €"
31/03/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
01/04/2019,2,NEIN,NEIN,2644,16.59 €,"43,855.77 €"
02/04/2019,2,NEIN,NEIN,1248,25.81 €,"32,221.14 €"
03/04/2019,2,NEIN,NEIN,1396,25.06 €,"34,982.55 €"
04/04/2019,2,NEIN,NEIN,986,23.60 €,"23,274.91 €"
05/04/2019,2,NEIN,NEIN,2507,27.47 €,"68,871.40 €"
06/04/2019,2,NEIN,NEIN,3096,22.80 €,"70,575.98 €"
07/04/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
08/04/2019,2,NEIN,NEIN,1823,21.86 €,"39,844.83 €"
09/04/2019,2,NEIN,NEIN,1006,28.27 €,"28,436.68 €"
10/04/2019,2,NEIN,NEIN,1147,22.97 €,"26,356.55 €"
11/04/2019,2,NEIN,NEIN,822,27.60 €,"22,693.45 €"
12/04/2019,2,NEIN,NEIN,2103,23.07 €,"48,526.07 €"
13/04/2019,2,NEIN,NEIN,2548,25.51 €,"65,015.10 €"
14/04/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
15/04/2019,2,NEIN,JA,1614,32.87 €,"53,042.85 €"
16/04/2019,2,NEIN,JA,1866,25.49 €,"47,573.92 €"
17/04/2019,2,NEIN,JA,1719,24.43 €,"41,998.48 €"
18/04/2019,2,NEIN,JA,1766,22.78 €,"40,235.80 €"
19/04/2019,2,JA,NEIN,0,0.00 €,0.00 €
20/04/2019,2,NEIN,JA,4374,18.36 €,"80,300.14 €"
21/04/2019,2,NEIN,JA,0,0.00 €,0.00 €
22/04/2019,2,JA,NEIN,0,0.00 €,0.00 €
23/04/2019,2,NEIN,JA,3032,19.07 €,"57,827.68 €"
24/04/2019,2,NEIN,JA,3664,14.46 €,"52,973.35 €"
25/04/2019,2,NEIN,JA,2529,20.74 €,"52,456.83 €"
26/04/2019,2,NEIN,JA,4139,24.11 €,"99,798.36 €"
27/04/2019,2,NEIN,JA,4463,24.68 €,"110,169.71 €"
28/04/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
29/04/2019,2,NEIN,NEIN,1155,27.49 €,"31,753.65 €"
30/04/2019,2,NEIN,NEIN,1253,19.15 €,"23,990.34 €"
01/05/2019,2,JA,JA,0,0.00 €,0.00 €
02/05/2019,2,NEIN,NEIN,1012,25.18 €,"25,490.89 €"
03/05/2019,2,NEIN,NEIN,1691,32.94 €,"55,712.65 €"
04/05/2019,2,NEIN,NEIN,2646,23.60 €,"62,453.49 €"
05/05/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
06/05/2019,2,NEIN,NEIN,1044,26.99 €,"28,170.69 €"
07/05/2019,2,NEIN,NEIN,1077,22.27 €,"23,980.10 €"
08/05/2019,2,NEIN,NEIN,1079,21.68 €,"23,394.73 €"
09/05/2019,2,NEIN,NEIN,806,27.59 €,"22,240.92 €"
10/05/2019,2,NEIN,NEIN,2171,28.63 €,"62,162.59 €"
11/05/2019,2,NEIN,NEIN,2125,26.93 €,"57,219.80 €"
12/05/2019,2,NEIN,NEIN,0,0.00 €,0.00 €
13/05/2019,2,NEIN,NEIN,2180,19.95 €,"43,485.52 €"
14/05/2019,2,NEIN,NEIN,1177,26.96 €,"31,718.37 €"
